Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
ND Doshi,2,24,4,4,8,12,0,0
J Botha,4,22,9,22,0,0,0,1
SR Watson,4,27,6,19,8,0,0,0
SK Trivedi,4,34,6,22,12,0,3,1
SK Warne,3,14,8,10,4,0,0,0
STR Binny,1,12,0,4,8,0,0,0
AL Menaria,1,12,2,4,8,0,1,0
