Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
JA Morkel,4,19,14,9,4,6,1,0
DE Bollinger,4,33,11,7,20,6,2,2
R Ashwin,4,20,10,14,0,6,0,0
RA Jadeja,1,16,1,2,8,6,0,0
DJ Bravo,3,13,11,7,0,6,3,1
SB Jakati,1,8,1,4,4,0,0,0
