Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Z Khan,2,10,11,2,8,0,2,1
DJ Bravo,3,31,5,13,12,6,1,0
SL Malinga,3,24,10,8,4,12,1,0
AM Nayar,4,22,15,14,8,0,4,0
Harbhajan Singh,2,14,5,6,8,0,0,0
SR Tendulkar,2,21,2,9,12,0,0,0
ST Jayasuriya,2,20,3,10,4,6,0,0
