Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
P Kumar,4,29,9,13,16,0,0,0
RJ Harris,4,31,7,15,16,0,1,1
R McLaren,3,32,6,10,16,6,2,2
VS Malik,2,13,4,7,0,6,1,0
AM Nayar,1,10,0,6,4,0,0,0
PP Chawla,2,17,2,9,8,0,0,1
PC Valthaty,4,28,10,14,8,6,1,4
