Name,Balls,Runs,Dot,Other,4,6,out,out_type,bowler
MA Agarwal,8,1,9,1,0,0,True,caught,M Morkel
SS Iyer,24,31,11,13,12,6,True,bowled,PP Chawla
JP Duminy,8,5,6,1,4,0,True,bowled,SP Narine
MK Tiwary,27,32,12,12,20,0,True,caught,M Morkel
Yuvraj Singh,19,21,9,7,8,6,True,stumped,PP Chawla
AD Mathews,21,28,8,12,4,12,True,caught,UT Yadav
KM Jadhav,7,12,5,2,4,6,True,caught,UT Yadav
NM Coulter-Nile,2,2,0,2,0,0,True,run out,
A Mishra,1,1,0,1,0,0,False,,
