Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
A Chandila,4,13,15,9,4,0,0,4
SR Watson,3,18,10,6,12,0,2,2
SW Tait,4,24,9,16,8,0,1,1
J Botha,4,25,7,17,8,0,1,2
SK Trivedi,3,24,3,12,12,0,0,0
STR Binny,2,17,2,13,4,0,0,0
