Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
IK Pathan,4,16,11,12,4,0,0,1
M Morkel,4,41,12,5,24,12,1,1
UT Yadav,4,28,11,14,8,6,1,2
AB Agarkar,4,33,8,19,8,6,1,1
JR Hopes,4,22,10,18,4,0,5,1
