Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
M Morkel,4,30,19,2,16,12,2,1
IK Pathan,3,26,12,2,12,12,0,1
VR Aaron,4,36,6,14,16,6,0,1
Y Nagar,1,16,1,2,8,6,0,0
AB Agarkar,4,46,7,12,28,6,2,2
JR Hopes,4,43,5,15,4,24,1,1
