Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
R McLaren,4,20,15,12,8,0,4,1
Z Khan,4,43,6,15,28,0,2,0
Harbhajan Singh,4,24,8,20,4,0,1,1
DJ Bravo,4,42,5,14,16,12,1,0
SL Malinga,4,37,10,15,16,6,6,0
