Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
WPUJC Vaas,4,21,12,9,12,0,0,1
RP Singh,3,31,6,7,12,12,0,0
PP Ojha,4,36,5,20,4,12,1,1
RG Sharma,1,7,3,3,4,0,0,0
R Sharma,4,42,5,14,16,12,1,2
A Symonds,4,20,11,16,4,0,2,3
