Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
STR Binny,2,17,4,5,12,0,0,0
Parvez Rasool,3,37,3,11,20,6,0,0
CJ Jordan,4,42,8,16,8,18,1,1
SR Watson,4,22,15,8,8,6,3,3
VR Aaron,3,31,5,9,16,6,0,0
YS Chahal,4,35,11,13,16,6,3,1
