Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
B Kumar,4,17,16,11,0,6,0,0
Sandeep Sharma,4,50,11,6,20,24,3,1
S Kaul,3,43,2,11,20,12,0,0
Rashid Khan,4,24,9,12,12,0,2,0
Shakib Al Hasan,1,15,1,3,0,12,0,0
CR Brathwaite,3,26,4,8,12,6,1,1
