Name,Balls,Runs,Dot,Other,4,6,out,out_type,bowler
SP Goswami,4,5,0,5,0,0,True,run out,
S Dhawan,25,26,12,12,8,6,True,bowled,RA Jadeja
KS Williamson,35,47,16,15,20,12,True,stumped,KV Sharma
Shakib Al Hasan,15,23,4,9,8,6,True,caught,DJ Bravo
YK Pathan,25,45,6,17,16,12,False,,
DJ Hooda,4,3,1,3,0,0,True,caught,L Ngidi
CR Brathwaite,11,21,6,3,0,18,True,caught,SN Thakur
