Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
SL Malinga,4,16,13,12,4,0,1,2
MJ McClenaghan,4,15,15,11,4,0,2,3
R Vinay Kumar,3,21,6,9,12,0,1,0
J Suchith,3,14,8,10,4,0,0,2
HH Pandya,1,9,4,5,4,0,2,0
Harbhajan Singh,3,18,6,12,0,6,0,1
KA Pollard,2,14,3,10,4,0,0,1
