Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
FH Edwards,4,40,10,10,24,6,5,0
RP Singh,3,18,13,6,12,0,2,1
Shoaib Ahmed,4,20,14,8,12,0,2,2
PP Ojha,4,23,8,19,4,0,2,1
RG Sharma,1,10,1,4,0,6,0,0
DR Smith,1,8,4,2,0,6,0,0
Y Venugopal Rao,2,19,6,5,8,6,1,0
