Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
DP Nannes,4,16,18,4,12,0,0,2
A Nehra,4,29,8,17,12,0,4,2
PJ Sangwan,4,24,10,16,8,0,0,1
A Mishra,4,32,7,16,4,12,2,1
DL Vettori,3,21,9,9,12,0,5,1
TM Dilshan,1,15,1,5,4,6,0,0
