Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
MA Starc,4,28,11,16,12,0,6,0
AB Dinda,3,32,8,8,12,12,6,1
HV Patel,4,28,11,10,12,6,4,1
VR Aaron,4,36,16,8,4,24,6,1
YS Chahal,4,30,8,12,12,6,2,1
Yuvraj Singh,1,8,3,4,4,0,1,0
