Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
B Kumar,4,19,11,15,4,0,1,3
BB Sran,3,29,6,15,8,6,4,1
DJ Hooda,1,8,3,2,0,6,0,0
Mustafizur Rahman,4,28,9,12,16,0,2,0
MC Henriques,3,17,5,13,4,0,0,2
BCJ Cutting,3,14,7,14,0,0,0,1
Bipul Sharma,2,16,2,10,0,6,2,0
