Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
YK Pathan,3,17,6,11,0,6,0,0
M Morkel,4,31,12,7,12,12,1,2
SP Narine,4,33,13,11,16,6,2,0
JO Holder,4,31,9,13,12,6,2,2
Kuldeep Yadav,4,35,10,11,12,12,1,3
R Sathish,1,9,1,5,4,0,0,0
