Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
KP Pietersen,4,18,12,14,4,0,6,1
RE van der Merwe,4,28,6,20,8,0,1,1
Pankaj Singh,1,14,3,0,8,6,0,0
P Kumar,4,24,11,12,12,0,1,1
A Kumble,4,16,13,12,4,0,1,2
KP Appanna,3,30,3,12,12,6,0,1
