Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Sohail Tanvir,4,14,17,6,8,0,1,6
SR Watson,4,17,20,5,12,0,6,1
MM Patel,4,16,12,12,4,0,0,2
SK Trivedi,2,17,4,9,8,0,0,0
SK Warne,3,29,6,11,12,6,0,1
YK Pathan,2,9,6,5,4,0,0,0
