Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Z Khan,4,18,13,10,8,0,2,1
SL Malinga,4,25,10,13,12,0,0,0
DJ Bravo,4,35,5,11,12,12,0,0
KA Pollard,2,24,2,8,16,0,0,0
Harbhajan Singh,4,35,9,13,4,18,0,1
ST Jayasuriya,2,16,2,8,8,0,0,0
