Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
B Kumar,4,31,11,17,8,6,3,2
KK Ahmed,4,29,14,9,8,12,2,3
Sandeep Sharma,4,29,9,13,16,0,3,0
DJ Hooda,1,8,1,4,4,0,0,0
Abhishek Sharma,1,10,1,4,0,6,0,1
V Shankar,2,17,2,9,8,0,0,0
Rashid Khan,4,22,11,10,12,0,1,1
