Name,Balls,Runs,Dot,Other,4,6,out,out_type,bowler
PP Shaw,5,4,3,4,0,0,True,caught,KK Ahmed
S Dhawan,8,7,6,3,4,0,True,caught,KK Ahmed
C Munro,23,40,12,6,16,18,True,caught,Abhishek Sharma
SS Iyer,38,45,15,25,20,0,True,caught,B Kumar
RR Pant,18,23,5,11,12,0,True,caught,KK Ahmed
CH Morris,8,4,4,4,0,0,True,bowled,Rashid Khan
AR Patel,10,14,2,10,4,0,False,,
KMA Paul,3,7,2,1,0,6,True,lbw,B Kumar
K Rabada,2,2,0,2,0,0,False,,
