Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
MF Maharoof,3,30,5,12,12,6,0,0
DL Vettori,4,29,8,17,12,0,2,1
PJ Sangwan,3,29,9,7,16,6,1,0
A Mishra,4,39,13,7,20,12,2,0
PD Collingwood,2,18,3,8,4,6,1,0
R Bhatia,4,29,7,19,4,6,1,1
