Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
B Kumar,4,28,9,16,12,0,1,0
BB Sran,4,29,13,9,20,0,2,0
Mustafizur Rahman,4,28,8,18,4,6,1,1
KV Sharma,3,24,3,8,16,0,0,0
MC Henriques,2,18,4,8,4,6,1,0
A Ashish Reddy,2,14,4,6,8,0,0,1
