Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
P Kumar,3,18,12,10,8,0,7,1
Basil Thampi,4,33,5,17,4,12,1,0
MM Patel,4,35,8,13,16,6,1,1
AJ Tye,4,33,8,13,8,12,2,2
RA Jadeja,4,34,6,18,4,12,0,0
DR Smith,1,11,4,1,4,6,2,0
