Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
JA Morkel,4,56,4,10,40,6,0,2
DE Bollinger,4,13,16,9,4,0,6,2
S Tyagi,4,43,10,11,20,12,3,0
M Muralitharan,4,51,10,7,8,36,4,1
SB Jakati,3,37,4,9,4,24,1,0
SK Raina,1,8,1,4,4,0,1,0
