Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
TG Southee,4,46,11,4,24,18,0,1
CH Morris,4,34,13,8,20,6,2,1
DS Kulkarni,3,14,11,6,8,0,1,1
STR Binny,2,8,8,4,4,0,0,2
DJ Hooda,1,3,3,3,0,0,0,0
JP Faulkner,3,29,11,3,8,18,2,0
PV Tambe,3,25,5,15,4,6,0,1
