Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
R Vinay Kumar,3,17,10,5,12,0,1,2
JJ Bumrah,4,39,12,9,24,6,3,1
MJ McClenaghan,4,38,8,8,24,6,1,0
KH Pandya,2,28,2,6,16,6,0,0
Harbhajan Singh,4,36,7,12,12,12,0,1
HH Pandya,1,9,4,1,8,0,1,0
