Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
KMDN Kulasekara,4,26,13,14,12,0,3,1
JA Morkel,4,29,11,13,16,0,0,3
R Ashwin,4,24,9,18,0,6,1,0
SB Jakati,2,22,4,4,12,6,0,0
SK Raina,1,8,1,4,4,0,0,0
DJ Bravo,4,27,9,15,12,0,1,2
RA Jadeja,1,15,1,3,0,12,0,0
