Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
M Morkel,4,40,9,16,12,12,1,0
UT Yadav,4,36,11,10,20,6,4,1
SP Narine,4,45,11,7,20,18,2,1
Shakib Al Hasan,4,26,8,16,4,6,1,0
PP Chawla,4,44,7,14,12,18,0,2
