Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
SL Malinga,4,18,17,8,4,6,6,3
Z Khan,4,31,8,13,12,6,3,0
DJ Bravo,4,33,10,11,16,6,2,3
Harbhajan Singh,4,26,8,18,8,0,2,1
ST Jayasuriya,3,28,6,12,4,12,1,1
DS Kulkarni,1,18,1,2,4,12,0,0
