Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
JA Morkel,3,18,13,2,16,0,1,0
BW Hilfenhaus,4,8,17,8,0,0,5,2
VY Mahesh,4,18,13,14,4,0,3,2
DJ Bravo,3,36,6,10,20,6,3,0
RA Jadeja,4,21,9,13,8,0,0,1
R Ashwin,2,13,5,7,0,6,0,1
