Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
S Narwal,4,35,11,11,12,12,1,2
AA Jhunjhunwala,1,14,4,2,0,12,2,0
SK Trivedi,3,35,2,13,16,6,0,0
SW Tait,4,19,16,9,4,6,6,3
SK Warne,4,15,11,15,0,0,0,1
YK Pathan,2,10,4,10,0,0,2,0
AC Voges,2,9,3,9,0,0,0,0
