Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
P Kumar,4,37,14,7,12,18,3,2
RJ Harris,4,25,13,13,12,0,0,1
R McLaren,4,30,5,18,12,0,1,0
PP Chawla,3,33,5,11,16,6,0,1
AM Nayar,2,24,1,10,8,6,0,0
BA Bhatt,3,34,3,16,12,6,1,0
