Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
B Lee,4,16,14,8,8,0,0,0
IK Pathan,4,31,11,9,16,6,4,2
RR Powar,4,19,11,11,8,0,2,1
S Sreesanth,4,22,14,10,12,0,1,2
PP Chawla,2,13,5,7,0,6,0,1
WA Mota,2,8,4,8,0,0,0,1
