Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
YS Chahal,4,26,10,14,12,0,0,0
UT Yadav,4,25,12,9,16,0,0,3
MM Ali,2,19,5,7,0,12,0,0
TG Southee,4,36,5,20,4,12,1,0
Mohammed Siraj,4,33,7,15,12,6,1,1
C de Grandhomme,2,20,3,14,0,6,3,0
