Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
SL Malinga,4,22,14,14,8,0,4,1
DS Kulkarni,4,19,15,11,8,0,2,1
Harbhajan Singh,2,23,4,5,0,18,1,0
DJ Bravo,3,16,9,8,8,0,1,1
RR Raje,3,25,4,13,0,12,0,1
ST Jayasuriya,4,31,7,17,8,6,1,1
