Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Z Khan,4,26,10,12,8,6,0,0
J Yadav,4,37,8,13,24,0,0,0
NM Coulter-Nile,4,36,9,14,16,6,2,1
CR Brathwaite,4,26,10,16,4,6,1,2
A Mishra,3,21,3,17,4,0,0,0
JP Duminy,1,9,1,5,4,0,0,1
