Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
MJ McClenaghan,4,49,8,9,16,24,1,0
SL Malinga,4,29,14,15,8,6,4,2
Harbhajan Singh,4,22,12,10,12,0,1,1
JJ Bumrah,4,29,11,13,16,0,3,2
KH Pandya,4,13,17,7,0,6,2,3
