Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
STR Binny,2,17,4,7,4,6,0,1
S Aravind,3,13,9,5,8,0,3,1
SR Watson,3,38,2,12,20,6,0,1
YS Chahal,4,21,12,15,0,6,10,2
VR Aaron,4,30,13,14,4,12,5,0
T Shamsi,4,51,6,11,16,24,1,0
