Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
AB Dinda,4,30,10,8,16,6,7,1
IK Pathan,3,26,9,4,16,6,5,0
M Morkel,4,23,16,7,4,12,3,3
UT Yadav,4,37,7,11,20,6,1,0
JR Hopes,4,24,10,12,12,0,2,1
Y Nagar,1,3,3,3,0,0,0,1
