Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
DW Steyn,2,30,3,8,16,6,3,0
Z Khan,4,35,11,7,16,12,1,0
P Kumar,3,15,6,9,0,6,0,0
R Vinay Kumar,2,11,6,7,4,0,0,1
A Kumble,4,35,11,9,8,18,5,0
V Kohli,1,9,0,5,4,0,0,0
