Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
UT Yadav,4,38,10,12,20,6,2,1
M Morkel,4,34,11,10,24,0,1,0
SP Narine,4,17,14,13,4,0,0,1
R Vinay Kumar,4,25,8,17,8,0,5,2
JH Kallis,4,26,10,10,16,0,0,1
