Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
P Kumar,4,8,16,8,0,0,0,0
RJ Harris,2,21,5,3,12,6,0,1
P Awana,4,46,6,14,20,12,2,0
Azhar Mahmood,4,19,11,15,4,0,1,3
PP Chawla,3,33,8,7,8,18,2,1
AM Nayar,1,16,0,4,0,12,0,0
DJ Hussey,2,9,3,9,0,0,1,0
