Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Sandeep Sharma,4,40,8,14,8,18,1,2
MG Johnson,4,41,13,7,16,18,2,0
Anureet Singh,4,25,8,13,12,0,2,0
GJ Maxwell,2,22,4,6,4,12,1,0
AR Patel,4,48,12,6,12,30,3,1
Karanveer Singh,2,39,3,5,4,30,2,0
