Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
S Nadeem,4,30,9,14,4,12,0,1
Mohammed Shami,4,22,10,14,8,0,0,1
WD Parnell,4,33,13,9,12,12,3,1
JD Unadkat,4,35,8,11,12,12,1,0
R Sharma,3,32,4,14,12,6,0,0
