Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
DW Steyn,4,14,17,8,0,6,6,0
Z Khan,4,26,16,10,16,0,4,2
P Kumar,4,22,13,8,8,6,0,2
JH Kallis,3,14,7,10,4,0,5,0
A Kumble,4,34,9,8,20,6,2,0
