Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
TG Southee,4,32,10,14,12,6,2,1
HH Pandya,4,36,5,16,20,0,1,1
MJ McClenaghan,4,36,9,10,20,6,0,1
JJ Bumrah,4,29,6,17,12,0,0,0
KH Pandya,2,21,2,11,4,6,0,0
KA Pollard,2,29,1,7,4,18,1,0
