Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
UT Yadav,2,24,7,2,16,6,1,0
NA Saini,3,33,6,9,12,12,1,0
Mohammed Siraj,2,19,6,5,8,6,2,1
YS Chahal,4,27,13,9,12,6,0,2
P Negi,4,45,10,9,12,24,2,0
MM Ali,4,18,12,12,0,6,0,2
