Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
JP Behrendorff,4,48,11,6,24,18,3,1
SL Malinga,4,31,8,13,0,18,2,4
JJ Bumrah,4,22,14,10,12,0,2,0
HH Pandya,3,21,5,11,4,6,1,1
RD Chahar,4,31,9,11,8,12,0,0
KH Pandya,1,10,1,4,0,6,0,0
