Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
JA Morkel,4,23,13,9,8,6,0,2
MS Gony,2,20,5,4,16,0,0,0
R Ashwin,4,32,9,12,8,12,1,0
L Balaji,4,28,9,16,12,0,2,1
M Muralitharan,4,16,15,8,8,0,0,3
JM Kemp,1,0,2,0,0,0,1,0
SK Raina,2,13,1,9,4,0,0,0
