Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
P Kumar,4,28,10,10,12,6,0,1
Azhar Mahmood,4,33,10,9,24,0,1,0
P Awana,4,22,15,6,16,0,1,3
PP Chawla,4,33,10,9,12,12,0,1
Harmeet Singh,3,22,4,14,8,0,0,0
