Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
DW Steyn,4,20,21,4,16,0,8,2
P Kumar,4,25,17,7,12,6,2,1
A Kumble,4,14,14,10,4,0,1,3
JH Kallis,4,15,13,11,4,0,0,0
R Vinay Kumar,3,22,7,12,4,6,1,1
B Akhil,1,4,2,4,0,0,0,0
