Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
Washington Sundar,4,30,7,14,4,12,0,0
CR Woakes,4,45,9,11,16,18,3,2
UT Yadav,4,55,8,15,16,24,4,0
YS Chahal,4,21,13,9,12,0,6,2
K Khejroliya,3,39,5,11,4,24,1,0
P Negi,1,13,2,3,4,6,0,0
