Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
B Lee,4,25,12,11,8,6,1,1
L Balaji,4,35,5,19,16,0,0,1
JH Kallis,3,29,7,7,16,6,1,1
SP Narine,4,14,14,10,4,0,0,0
R Bhatia,2,21,5,7,8,6,0,0
YK Pathan,1,11,1,5,0,6,0,0
