Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
BB Sran,4,31,14,15,4,12,7,0
MM Sharma,4,46,9,8,20,18,1,1
AJ Tye,4,46,6,14,20,12,1,2
Mujeeb Ur Rahman,3,18,5,14,4,0,0,0
R Ashwin,4,30,8,16,8,6,3,1
Yuvraj Singh,1,9,1,5,4,0,1,0
