Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
SW Tait,3,32,13,4,16,12,4,0
JDP Oram,2,32,3,6,8,18,1,1
ND Doshi,2,15,4,1,8,6,0,1
AA Chavan,1,10,4,0,4,6,4,0
