Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
SL Malinga,4,15,15,11,4,0,7,2
PP Ojha,4,26,8,16,4,6,0,0
Z Khan,3,17,7,9,8,0,0,0
Harbhajan Singh,4,23,11,15,8,0,1,0
CJ Anderson,2,16,3,8,8,0,1,1
RG Sharma,2,20,4,6,8,6,0,1
