Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
AS Rajpoot,4,21,17,5,16,0,2,2
BB Sran,4,42,8,20,16,6,3,1
AJ Tye,4,23,13,17,0,6,4,2
R Ashwin,4,19,8,15,4,0,0,0
Mujeeb Ur Rahman,4,25,12,11,8,6,0,2
