Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
DS Kulkarni,3,17,13,3,8,6,1,0
JD Unadkat,3,27,9,9,12,6,1,1
K Gowtham,1,9,3,1,8,0,0,0
B Laughlin,3,19,4,7,12,0,1,0
S Gopal,3,18,6,10,8,0,0,0
BA Stokes,2,20,5,4,16,0,1,0
DJM Short,2,9,7,5,4,0,4,0
