Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
FH Edwards,4,16,15,8,8,0,3,1
RP Singh,4,17,16,9,8,0,1,2
DR Smith,2,21,4,5,16,0,1,0
RG Sharma,2,13,4,9,4,0,1,0
PP Ojha,4,26,10,12,8,6,1,1
Y Venugopal Rao,2,23,4,7,4,12,0,2
Shoaib Ahmed,2,19,3,7,0,12,0,0
