Name,Balls,Runs,Dot,Other,4,6,Extras,Wicket
AD Russell,3,16,12,4,12,0,5,1
M Morkel,4,38,8,10,16,12,0,0
Shakib Al Hasan,3,38,6,6,20,12,0,1
PP Chawla,4,30,11,10,8,12,0,1
GB Hogg,2,19,5,3,16,0,0,1
UT Yadav,2,18,3,8,4,6,0,0
